polygon_id,ndmi,ndvi
25762,0.27439231809723413,0.5619992282009213
25764,0.40526280161021866,0.6517396504217685
25770,0.49084427109157436,0.7411092812640193
25771,0.4784942789795707,0.8019569664301598
25776,0.43813919284219865,0.7689198143585381
25783,0.5462655270506502,0.786115556687368
