polygon_id,ndmi,ndvi
25762,0.29503432384198974,0.6783162802412375
25764,0.48826959233422756,0.8307536927984628
25770,0.506841788282818,0.8695238309620642
25771,0.5190579600558175,0.873023802358471
25776,0.5063815558936331,0.8815814025883799
25783,0.5945277292218563,0.8939792160998219
25784,0.6153437101456344,0.901258565903087
25786,0.625199829349747,0.9104961212795776
25799,0.5236285719021404,0.8617472534758434
25800,0.3742010060994234,0.7712567109511761
